#'chr'	'start'	'end'	'IgG'	'METTL3'	'PolII'
chr3R	21878686	21878687	11.0	13.0	9.0
chr3R	21880809	21880810	8.0	17.0	16.0
chr3R	21884101	21884102	16.0	5.0	5.0
chr3R	21887028	21887029	1.0	6.0	5.0
chr3R	21887355	21887356	3.0	14.0	10.0
chr3R	21889538	21889539	23.0	17.0	9.0
chr3R	21949113	21949114	13.0	17.0	11.0
chr3R	22014696	22014697	14.0	4.0	6.0
chr3R	22019382	22019383	10.0	7.0	8.0
chr3R	22023335	22023336	8.0	60.0	37.0
chr3R	22023526	22023527	20.0	48.0	48.0
chr3R	22025506	22025507	13.0	32.0	45.0
chr3R	22027480	22027481	10.0	42.0	57.0
chr3R	22027708	22027709	11.0	33.0	48.0
chr3R	22031900	22031901	22.0	18.0	12.0
chr3R	22034297	22034298	9.0	38.0	69.0
chr3R	22034454	22034455	9.0	43.0	74.0
chr3R	22042190	22042191	20.0	73.0	206.0
chr3R	22103413	22103414	10.0	12.0	2.0
chr3R	22113426	22113427	8.0	1.0	nan
chr3R	22120060	22120061	11.0	7.0	4.0
chr3R	22133829	22133830	13.0	5.0	19.0
chr3R	22211823	22211824	6.0	11.0	5.0
chr3R	22298804	22298805	3.0	3.0	4.0
chr3R	22314542	22314543	7.0	6.0	2.0
chr3R	22324094	22324095	19.0	17.0	16.0
chr3R	22356684	22356685	21.0	59.0	68.0
chr3R	22362371	22362372	50.0	49.0	67.0
chr3R	22365983	22365984	14.0	32.0	28.0
chr3R	22367373	22367374	16.0	39.0	132.0
chr3R	22367535	22367536	20.0	35.0	111.0
chr3R	22372834	22372835	21.0	11.0	7.0
chr3R	22375922	22375923	7.0	15.0	3.0
chr3R	22380127	22380128	7.0	22.0	6.0
chr3R	22381339	22381340	11.0	33.0	21.0
chr3R	22382034	22382035	19.0	13.0	8.0
chr3R	22389714	22389715	1.0	1.0	2.0
chr3R	22389779	22389780	2.0	1.0	2.0
chr3R	22394104	22394105	9.0	nan	1.0
chr3R	22402654	22402655	3.0	2.0	2.0
chr3R	22405938	22405939	2.0	16.0	6.0
chr3R	22410915	22410916	14.0	62.0	45.0
chr3R	22411300	22411301	9.0	33.0	22.0
chr3R	22421068	22421069	16.0	23.0	50.0
chr3R	22421160	22421161	17.0	24.0	39.0
chr3R	22424929	22424930	10.0	17.0	27.0
chr3R	22446587	22446588	6.0	19.0	24.0
chr3R	22447263	22447264	17.0	21.0	29.0
chr3R	22448098	22448099	10.0	25.0	48.0
chr3R	22462054	22462055	7.0	15.0	45.0
chr3R	22462454	22462455	26.0	40.0	69.0
chr3R	22464984	22464985	5.0	10.0	23.0
chr3R	22466033	22466034	5.0	11.0	11.0
chr3R	22468157	22468158	9.0	11.0	11.0
chr3R	22468511	22468512	10.0	11.0	14.0
chr3R	22487038	22487039	6.0	4.0	10.0
chr3R	22488955	22488956	14.0	7.0	12.0
chr3R	22491439	22491440	5.0	21.0	30.0
chr3R	22497214	22497215	10.0	11.0	7.0
chr3R	22528663	22528664	5.0	28.0	47.0
chr3R	22530572	22530573	4.0	21.0	21.0
chr3R	22539919	22539920	21.0	12.0	8.0
chr3R	22547846	22547847	11.0	31.0	30.0
chr3R	22550679	22550680	28.0	5.0	4.0
chr3R	22552687	22552688	25.0	19.0	1.0
chr3R	22562572	22562573	33.0	18.0	11.0
chr3R	22570187	22570188	17.0	15.0	14.0
chr3R	22580772	22580773	48.0	64.0	100.0
chr3R	22583225	22583226	13.0	12.0	15.0
chr3R	22584718	22584719	6.0	13.0	30.0
chr3R	22584772	22584773	4.0	11.0	32.0
chr3R	22586625	22586626	12.0	30.0	19.0
chr3R	22613656	22613657	4.0	5.0	3.0
chr3R	22613685	22613686	2.0	8.0	10.0
chr3R	22616510	22616511	14.0	20.0	9.0
chr3R	22618491	22618492	19.0	24.0	22.0
chr3R	22628796	22628797	8.0	5.0	7.0
chr3R	22629574	22629575	3.0	6.0	2.0
chr3R	22639387	22639388	17.0	33.0	23.0
chr3R	22639807	22639808	11.0	9.0	11.0
chr3R	22686510	22686511	3.0	42.0	88.0
chr3R	22686848	22686849	4.0	13.0	36.0
chr3R	22690380	22690381	13.0	18.0	24.0
chr3R	22690606	22690607	18.0	10.0	10.0
chr3R	22694958	22694959	27.0	15.0	14.0
chr3R	22698318	22698319	3.0	18.0	59.0
chr3R	22707278	22707279	22.0	11.0	7.0
chr3R	22724347	22724348	15.0	13.0	33.0
chr3R	22724587	22724588	8.0	10.0	20.0
chr3R	22726414	22726415	17.0	20.0	26.0
chr3R	22726966	22726967	2.0	17.0	29.0
chr3R	22733851	22733852	47.0	22.0	17.0
chr3R	22741091	22741092	20.0	25.0	17.0
chr3R	22741149	22741150	18.0	13.0	11.0
chr3R	22745581	22745582	9.0	17.0	15.0
chr3R	22745619	22745620	10.0	16.0	18.0
chr3R	22747599	22747600	23.0	13.0	8.0
chr3R	22749056	22749057	9.0	4.0	5.0
chr3R	22750597	22750598	11.0	32.0	30.0
chr3R	22750900	22750901	21.0	61.0	52.0
chr3R	22750900	22750901	21.0	61.0	52.0
chr3R	22766172	22766173	15.0	12.0	2.0
chr3R	22767699	22767700	7.0	8.0	7.0
chr3R	22770307	22770308	7.0	6.0	11.0
chr3R	22774139	22774140	9.0	12.0	2.0
chr3R	22781465	22781466	11.0	20.0	23.0
chr3R	22804290	22804291	5.0	7.0	4.0
chr3R	22827260	22827261	11.0	8.0	6.0
chr3R	22846302	22846303	1.0	nan	3.0
chr3R	22851804	22851805	1.0	3.0	4.0
chr3R	22899283	22899284	12.0	14.0	33.0
chr3R	22966283	22966284	22.0	12.0	12.0
chr3R	22987280	22987281	14.0	7.0	5.0
chr3R	22998528	22998529	22.0	27.0	24.0
chr3R	23012411	23012412	7.0	6.0	4.0
chr3R	23026713	23026714	14.0	12.0	5.0
chr3R	23035563	23035564	9.0	14.0	2.0
chr3R	23040775	23040776	24.0	11.0	6.0
chr3R	23043989	23043990	21.0	18.0	3.0
chr3R	23048214	23048215	15.0	7.0	6.0
chr3R	23051688	23051689	9.0	34.0	47.0
chr3R	23052915	23052916	12.0	26.0	20.0
chr3R	23054082	23054083	12.0	22.0	40.0
chr3R	23058958	23058959	19.0	17.0	18.0
chr3R	23061304	23061305	4.0	7.0	17.0
chr3R	23061492	23061493	12.0	9.0	18.0
chr3R	23067259	23067260	11.0	13.0	16.0
chr3R	23095689	23095690	16.0	7.0	8.0
chr3R	23112730	23112731	7.0	5.0	3.0
chr3R	23117931	23117932	14.0	64.0	55.0
chr3R	23126422	23126423	9.0	20.0	23.0
chr3R	23127981	23127982	7.0	16.0	14.0
chr3R	23141906	23141907	14.0	27.0	21.0
chr3R	23157862	23157863	6.0	37.0	32.0
chr3R	23159316	23159317	3.0	6.0	12.0
chr3R	23161338	23161339	15.0	12.0	11.0
chr3R	23168316	23168317	16.0	42.0	32.0
chr3R	23204034	23204035	3.0	6.0	6.0
chr3R	23226711	23226712	16.0	85.0	204.0
chr3R	23248903	23248904	11.0	6.0	4.0
chr3R	23251477	23251478	22.0	60.0	77.0
chr3R	23251562	23251563	15.0	38.0	25.0
chr3R	23258087	23258088	13.0	14.0	22.0
chr3R	23258364	23258365	13.0	10.0	22.0
chr3R	23280856	23280857	11.0	12.0	20.0
chr3R	23281200	23281201	14.0	28.0	24.0
chr3R	23284001	23284002	12.0	10.0	6.0
chr3R	23290189	23290190	6.0	9.0	13.0
chr3R	23333803	23333804	4.0	57.0	42.0
chr3R	23348127	23348128	14.0	16.0	20.0
chr3R	23356064	23356065	5.0	15.0	34.0
chr3R	23356277	23356278	19.0	18.0	71.0
chr3R	23363574	23363575	19.0	15.0	23.0
chr3R	23372923	23372924	25.0	8.0	5.0
chr3R	23384777	23384778	9.0	14.0	7.0
chr3R	23399778	23399779	7.0	13.0	7.0
chr3R	23402807	23402808	16.0	9.0	7.0
chr3R	23403728	23403729	15.0	15.0	1.0
chr3R	23405508	23405509	8.0	18.0	3.0
chr3R	23426029	23426030	10.0	7.0	8.0
chr3R	23472278	23472279	13.0	4.0	2.0
chr3R	23481864	23481865	12.0	5.0	5.0
chr3R	23483862	23483863	22.0	10.0	4.0
chr3R	23519445	23519446	7.0	11.0	9.0
chr3R	23521583	23521584	15.0	7.0	8.0
chr3R	23530986	23530987	12.0	10.0	6.0
chr3R	23534767	23534768	25.0	19.0	16.0
chr3R	23556943	23556944	19.0	11.0	5.0
chr3R	23592769	23592770	17.0	16.0	7.0
chr3R	23599034	23599035	15.0	8.0	7.0
chr3R	23605495	23605496	7.0	16.0	66.0
chr3R	23669659	23669660	40.0	93.0	364.0
chr3R	23677357	23677358	13.0	12.0	24.0
chr3R	23678894	23678895	13.0	7.0	7.0
chr3R	23680038	23680039	10.0	28.0	52.0
chr3R	23682502	23682503	20.0	26.0	16.0
chr3R	23684056	23684057	3.0	7.0	3.0
chr3R	23686254	23686255	17.0	16.0	18.0
chr3R	23694005	23694006	8.0	20.0	6.0
chr3R	23694983	23694984	7.0	18.0	21.0
chr3R	23696245	23696246	15.0	4.0	4.0
chr3R	23699027	23699028	6.0	8.0	18.0
chr3R	23700354	23700355	14.0	4.0	1.0
chr3R	23700620	23700621	20.0	9.0	8.0
chr3R	23704803	23704804	14.0	19.0	10.0
chr3R	23711526	23711527	45.0	21.0	15.0
chr3R	23718357	23718358	1.0	11.0	4.0
chr3R	23721625	23721626	10.0	20.0	83.0
chr3R	23723330	23723331	18.0	72.0	149.0
chr3R	23730429	23730430	14.0	98.0	66.0
chr3R	23733323	23733324	4.0	21.0	47.0
chr3R	23733462	23733463	7.0	22.0	48.0
chr3R	23747148	23747149	8.0	20.0	8.0
chr3R	23752834	23752835	10.0	49.0	83.0
chr3R	23752875	23752876	10.0	24.0	53.0
chr3R	23758338	23758339	5.0	14.0	37.0
chr3R	23758557	23758558	11.0	13.0	36.0
chr3R	23760600	23760601	30.0	33.0	51.0
chr3R	23763263	23763264	10.0	15.0	20.0
chr3R	23763856	23763857	5.0	10.0	44.0
chr3R	23767488	23767489	6.0	28.0	58.0
chr3R	23767711	23767712	20.0	20.0	40.0
chr3R	23772859	23772860	4.0	6.0	18.0
chr3R	23774127	23774128	23.0	23.0	31.0
chr3R	23781621	23781622	11.0	75.0	241.0
chr3R	23781764	23781765	13.0	79.0	252.0
chr3R	23803858	23803859	17.0	10.0	9.0
chr3R	23819237	23819238	18.0	69.0	138.0
chr3R	23819237	23819238	18.0	69.0	138.0
chr3R	23825907	23825908	25.0	8.0	11.0
chr3R	23826333	23826334	9.0	27.0	25.0
chr3R	23827869	23827870	13.0	36.0	34.0
chr3R	23890052	23890053	21.0	30.0	110.0
chr3R	23891060	23891061	19.0	69.0	187.0
chr3R	23893560	23893561	15.0	10.0	14.0
chr3R	23922973	23922974	45.0	131.0	203.0
chr3R	23924398	23924399	17.0	31.0	45.0
chr3R	23927634	23927635	23.0	45.0	62.0
chr3R	23929242	23929243	12.0	17.0	12.0
chr3R	23931558	23931559	15.0	32.0	70.0
chr3R	23931638	23931639	6.0	17.0	36.0
chr3R	23933530	23933531	11.0	10.0	42.0
chr3R	23933911	23933912	15.0	54.0	81.0
chr3R	23943101	23943102	14.0	34.0	152.0
chr3R	23948424	23948425	14.0	15.0	8.0
chr3R	23957304	23957305	15.0	9.0	6.0
chr3R	23958391	23958392	19.0	103.0	188.0
chr3R	23958650	23958651	34.0	67.0	171.0
chr3R	23963179	23963180	32.0	23.0	6.0
chr3R	23983502	23983503	16.0	10.0	15.0
chr3R	23986569	23986570	20.0	43.0	41.0
chr3R	23986641	23986642	22.0	26.0	28.0
chr3R	23992916	23992917	23.0	56.0	67.0
chr3R	23993007	23993008	16.0	120.0	142.0
chr3R	23995658	23995659	9.0	45.0	65.0
chr3R	23996261	23996262	22.0	55.0	38.0
chr3R	24032156	24032157	13.0	25.0	39.0
chr3R	24038214	24038215	16.0	48.0	40.0
chr3R	24038847	24038848	18.0	10.0	10.0
chr3R	24047789	24047790	19.0	62.0	74.0
chr3R	24048265	24048266	11.0	48.0	69.0
chr3R	24050782	24050783	20.0	31.0	57.0
chr3R	24050782	24050783	20.0	31.0	57.0
chr3R	24054390	24054391	6.0	25.0	36.0
chr3R	24057310	24057311	10.0	38.0	248.0
chr3R	24058286	24058287	18.0	25.0	32.0
chr3R	24107390	24107391	6.0	15.0	9.0
chr3R	24109335	24109336	9.0	18.0	16.0
chr3R	24112389	24112390	11.0	47.0	48.0
chr3R	24113285	24113286	5.0	5.0	11.0
chr3R	24130255	24130256	17.0	9.0	20.0
chr3R	24130306	24130307	17.0	13.0	15.0
chr3R	24134830	24134831	24.0	9.0	12.0
chr3R	24137894	24137895	8.0	4.0	3.0
chr3R	24141394	24141395	40.0	54.0	101.0
chr3R	24148967	24148968	3.0	9.0	10.0
chr3R	24150203	24150204	8.0	11.0	26.0
chr3R	24152321	24152322	6.0	26.0	38.0
chr3R	24152346	24152347	4.0	28.0	40.0
chr3R	24161498	24161499	35.0	35.0	49.0
chr3R	24161726	24161727	8.0	25.0	34.0
chr3R	24163545	24163546	2.0	6.0	15.0
chr3R	24163965	24163966	25.0	15.0	15.0
chr3R	24169562	24169563	14.0	31.0	21.0
chr3R	24172627	24172628	14.0	12.0	18.0
chr3R	24186358	24186359	21.0	31.0	41.0
chr3R	24188896	24188897	29.0	29.0	56.0
chr3R	24193423	24193424	18.0	34.0	29.0
chr3R	24193831	24193832	6.0	26.0	12.0
chr3R	24218718	24218719	16.0	10.0	4.0
chr3R	24221102	24221103	23.0	36.0	23.0
chr3R	24221965	24221966	26.0	44.0	37.0
chr3R	24226934	24226935	12.0	7.0	23.0
chr3R	24227022	24227023	6.0	22.0	18.0
chr3R	24228974	24228975	7.0	10.0	5.0
chr3R	24230035	24230036	4.0	12.0	34.0
chr3R	24230561	24230562	12.0	71.0	111.0
chr3R	24231185	24231186	5.0	64.0	72.0
chr3R	24231364	24231365	6.0	86.0	75.0
chr3R	24252679	24252680	17.0	55.0	43.0
chr3R	24271233	24271234	3.0	22.0	105.0
chr3R	24273028	24273029	10.0	116.0	139.0
chr3R	24276259	24276260	5.0	114.0	176.0
chr3R	24283368	24283369	9.0	11.0	11.0
chr3R	24283954	24283955	13.0	17.0	16.0
chr3R	24290171	24290172	40.0	27.0	25.0
chr3R	24295077	24295078	17.0	44.0	57.0
chr3R	24318419	24318420	2.0	7.0	13.0
chr3R	24318999	24319000	15.0	20.0	18.0
chr3R	24319782	24319783	15.0	16.0	31.0
chr3R	24333316	24333317	13.0	17.0	31.0
chr3R	24333432	24333433	27.0	42.0	51.0
chr3R	24336921	24336922	5.0	5.0	9.0
chr3R	24341550	24341551	4.0	8.0	2.0
chr3R	24348791	24348792	13.0	13.0	24.0
chr3R	24349181	24349182	9.0	13.0	15.0
chr3R	24357938	24357939	14.0	34.0	28.0
chr3R	24360144	24360145	21.0	27.0	14.0
chr3R	24363137	24363138	33.0	10.0	9.0
chr3R	24368357	24368358	5.0	4.0	1.0
chr3R	24369567	24369568	31.0	18.0	7.0
chr3R	24375661	24375662	4.0	7.0	5.0
chr3R	24385052	24385053	8.0	8.0	7.0
chr3R	24390591	24390592	21.0	9.0	13.0
chr3R	24392888	24392889	16.0	14.0	7.0
chr3R	24439866	24439867	8.0	9.0	8.0
chr3R	24457157	24457158	3.0	5.0	7.0
chr3R	24485427	24485428	14.0	14.0	6.0
chr3R	24515106	24515107	9.0	10.0	4.0
chr3R	24515277	24515278	6.0	5.0	1.0
chr3R	24518269	24518270	25.0	40.0	40.0
chr3R	24520078	24520079	11.0	9.0	14.0
chr3R	24523678	24523679	14.0	10.0	8.0
chr3R	24524793	24524794	15.0	10.0	7.0
chr3R	24528046	24528047	9.0	19.0	32.0
chr3R	24530558	24530559	11.0	25.0	37.0
chr3R	24530575	24530576	11.0	21.0	39.0
chr3R	24543914	24543915	7.0	117.0	257.0
chr3R	24544718	24544719	9.0	29.0	30.0
chr3R	24557214	24557215	17.0	310.0	61.0
chr3R	24573769	24573770	8.0	11.0	8.0
chr3R	24585160	24585161	14.0	27.0	21.0
chr3R	24585652	24585653	3.0	26.0	24.0
chr3R	24607270	24607271	2.0	15.0	11.0
chr3R	24625562	24625563	27.0	81.0	91.0
chr3R	24625670	24625671	38.0	122.0	134.0
chr3R	24630075	24630076	16.0	31.0	57.0
chr3R	24635165	24635166	15.0	8.0	8.0
chr3R	24650043	24650044	27.0	58.0	63.0
chr3R	24650124	24650125	10.0	44.0	50.0
chr3R	24654820	24654821	11.0	18.0	22.0
chr3R	24655159	24655160	23.0	64.0	96.0
chr3R	24659620	24659621	14.0	19.0	36.0
chr3R	24661851	24661852	17.0	8.0	13.0
chr3R	24662490	24662491	8.0	30.0	18.0
chr3R	24717510	24717511	15.0	19.0	23.0
chr3R	24719364	24719365	15.0	32.0	30.0
chr3R	24719696	24719697	23.0	25.0	22.0
chr3R	24749730	24749731	15.0	9.0	9.0
chr3R	24753848	24753849	6.0	17.0	21.0
chr3R	24765071	24765072	18.0	10.0	11.0
chr3R	24768484	24768485	6.0	23.0	31.0
chr3R	24769350	24769351	16.0	44.0	185.0
chr3R	24772180	24772181	5.0	30.0	39.0
chr3R	24787421	24787422	11.0	11.0	15.0
chr3R	24788053	24788054	8.0	4.0	3.0
chr3R	24790136	24790137	8.0	8.0	5.0
chr3R	24799668	24799669	44.0	39.0	63.0
chr3R	24805259	24805260	25.0	25.0	15.0
chr3R	24807620	24807621	18.0	13.0	7.0
chr3R	24814012	24814013	4.0	30.0	124.0
chr3R	24814261	24814262	3.0	9.0	39.0
chr3R	24815758	24815759	7.0	6.0	13.0
chr3R	24817007	24817008	7.0	26.0	79.0
chr3R	24817463	24817464	28.0	13.0	42.0
chr3R	24825648	24825649	9.0	11.0	5.0
chr3R	24828409	24828410	15.0	6.0	9.0
chr3R	24829959	24829960	25.0	36.0	35.0
chr3R	24830300	24830301	8.0	22.0	25.0
chr3R	24833951	24833952	27.0	23.0	15.0
chr3R	24841163	24841164	21.0	13.0	6.0
chr3R	24841934	24841935	7.0	12.0	22.0
chr3R	24850626	24850627	17.0	71.0	103.0
chr3R	24851600	24851601	16.0	32.0	47.0
chr3R	24856243	24856244	13.0	9.0	7.0
chr3R	24857559	24857560	15.0	14.0	9.0
chr3R	24862165	24862166	24.0	20.0	16.0
chr3R	24862930	24862931	16.0	7.0	13.0
chr3R	24865349	24865350	16.0	8.0	15.0
chr3R	24870816	24870817	20.0	42.0	60.0
chr3R	24876654	24876655	7.0	69.0	26.0
chr3R	24877044	24877045	16.0	28.0	19.0
chr3R	24877044	24877045	16.0	28.0	19.0
chr3R	24894605	24894606	21.0	11.0	8.0
chr3R	24894741	24894742	26.0	18.0	11.0
chr3R	24901115	24901116	24.0	11.0	4.0
chr3R	24906004	24906005	15.0	11.0	1.0
chr3R	24912994	24912995	21.0	14.0	7.0
chr3R	24914833	24914834	5.0	10.0	22.0
chr3R	24917864	24917865	27.0	44.0	28.0
chr3R	24917864	24917865	27.0	44.0	28.0
chr3R	24918105	24918106	12.0	51.0	64.0
chr3R	24922472	24922473	7.0	8.0	11.0
chr3R	24925215	24925216	17.0	12.0	14.0
chr3R	24925344	24925345	5.0	12.0	2.0
chr3R	24932009	24932010	8.0	19.0	28.0
chr3R	24938222	24938223	14.0	93.0	91.0
chr3R	24944956	24944957	50.0	75.0	55.0
chr3R	24945236	24945237	10.0	28.0	25.0
chr3R	24947631	24947632	19.0	12.0	8.0
chr3R	24984383	24984384	12.0	13.0	1.0
chr3R	25023255	25023256	15.0	15.0	13.0
chr3R	25025017	25025018	21.0	16.0	25.0
chr3R	25025234	25025235	9.0	20.0	39.0
chr3R	25033465	25033466	24.0	42.0	69.0
chr3R	25039249	25039250	14.0	86.0	126.0
chr3R	25039373	25039374	4.0	35.0	75.0
chr3R	25045151	25045152	19.0	22.0	33.0
chr3R	25046322	25046323	7.0	8.0	12.0
chr3R	25047705	25047706	15.0	35.0	41.0
chr3R	25049615	25049616	8.0	32.0	41.0
chr3R	25054653	25054654	9.0	19.0	31.0
chr3R	25056177	25056178	20.0	19.0	23.0
chr3R	25056285	25056286	13.0	14.0	17.0
chr3R	25065591	25065592	9.0	10.0	19.0
chr3R	25065790	25065791	1.0	7.0	18.0
chr3R	25069637	25069638	7.0	15.0	20.0
chr3R	25069926	25069927	2.0	6.0	9.0
chr3R	25071125	25071126	13.0	3.0	10.0
chr3R	25074607	25074608	4.0	9.0	15.0
chr3R	25074876	25074877	13.0	17.0	19.0
chr3R	25082683	25082684	15.0	11.0	9.0
chr3R	25097671	25097672	4.0	11.0	16.0
chr3R	25102552	25102553	20.0	9.0	4.0
chr3R	25112516	25112517	22.0	20.0	11.0
chr3R	25122920	25122921	10.0	36.0	80.0
chr3R	25122920	25122921	10.0	36.0	80.0
chr3R	25123372	25123373	4.0	34.0	60.0
chr3R	25127501	25127502	7.0	10.0	29.0
chr3R	25131305	25131306	8.0	9.0	5.0
chr3R	25184382	25184383	18.0	20.0	12.0
chr3R	25193776	25193777	12.0	8.0	2.0
chr3R	25199817	25199818	8.0	14.0	8.0
chr3R	25208283	25208284	3.0	6.0	2.0
chr3R	25215188	25215189	4.0	8.0	14.0
chr3R	25221588	25221589	20.0	45.0	37.0
chr3R	25232321	25232322	12.0	7.0	4.0
chr3R	25235529	25235530	24.0	34.0	29.0
chr3R	25237613	25237614	9.0	15.0	8.0
chr3R	25242019	25242020	30.0	10.0	2.0
chr3R	25245109	25245110	5.0	9.0	21.0
chr3R	25247422	25247423	12.0	16.0	34.0
chr3R	25247657	25247658	8.0	39.0	34.0
chr3R	25249347	25249348	2.0	10.0	14.0
chr3R	25258897	25258898	19.0	22.0	50.0
chr3R	25262181	25262182	11.0	18.0	25.0
chr3R	25262498	25262499	15.0	40.0	42.0
chr3R	25262740	25262741	9.0	37.0	67.0
chr3R	25265721	25265722	34.0	38.0	85.0
chr3R	25265843	25265844	40.0	22.0	29.0
chr3R	25268660	25268661	16.0	23.0	8.0
chr3R	25270007	25270008	21.0	25.0	8.0
chr3R	25273836	25273837	16.0	12.0	8.0
chr3R	25277212	25277213	19.0	24.0	5.0
chr3R	25279846	25279847	31.0	23.0	21.0
chr3R	25281547	25281548	27.0	13.0	9.0
chr3R	25285472	25285473	16.0	3.0	4.0
chr3R	25287473	25287474	1.0	7.0	5.0
chr3R	25289888	25289889	19.0	15.0	8.0
chr3R	25292977	25292978	3.0	37.0	38.0
chr3R	25295594	25295595	8.0	14.0	5.0
chr3R	25299557	25299558	2.0	11.0	6.0
chr3R	25300890	25300891	13.0	22.0	11.0
chr3R	25302463	25302464	1.0	19.0	8.0
chr3R	25304136	25304137	12.0	51.0	83.0
chr3R	25308391	25308392	13.0	15.0	21.0
chr3R	25313833	25313834	17.0	16.0	7.0
chr3R	25316116	25316117	17.0	15.0	5.0
chr3R	25320101	25320102	13.0	3.0	7.0
chr3R	25322757	25322758	22.0	14.0	15.0
chr3R	25329316	25329317	20.0	75.0	478.0
chr3R	25331203	25331204	6.0	27.0	84.0
chr3R	25335243	25335244	2.0	14.0	17.0
chr3R	25335256	25335257	2.0	10.0	14.0
chr3R	25340251	25340252	33.0	10.0	8.0
chr3R	25346921	25346922	14.0	23.0	7.0
chr3R	25358284	25358285	9.0	5.0	8.0
chr3R	25383699	25383700	14.0	15.0	4.0
chr3R	25400645	25400646	10.0	12.0	7.0
chr3R	25473489	25473490	8.0	20.0	51.0
chr3R	25476915	25476916	14.0	19.0	27.0
chr3R	25477002	25477003	14.0	26.0	21.0
chr3R	25482834	25482835	3.0	30.0	34.0
chr3R	25483097	25483098	7.0	13.0	22.0
chr3R	25490936	25490937	9.0	39.0	132.0
chr3R	25491459	25491460	21.0	56.0	187.0
chr3R	25493262	25493263	14.0	19.0	55.0
chr3R	25495161	25495162	18.0	20.0	71.0
chr3R	25505190	25505191	4.0	3.0	4.0
chr3R	25506274	25506275	24.0	13.0	1.0
chr3R	25554335	25554336	11.0	10.0	4.0
chr3R	25583179	25583180	6.0	8.0	5.0
chr3R	25589179	25589180	21.0	15.0	4.0
chr3R	25609127	25609128	10.0	5.0	1.0
chr3R	25613665	25613666	14.0	16.0	7.0
chr3R	25618413	25618414	12.0	16.0	3.0
chr3R	25624662	25624663	23.0	27.0	34.0
chr3R	25626924	25626925	22.0	15.0	21.0
chr3R	25637842	25637843	8.0	8.0	9.0
chr3R	25657392	25657393	26.0	11.0	10.0
chr3R	25661286	25661287	19.0	43.0	48.0
chr3R	25661794	25661795	7.0	15.0	26.0
chr3R	25662663	25662664	8.0	6.0	2.0
chr3R	25665808	25665809	18.0	13.0	7.0
chr3R	25676778	25676779	23.0	7.0	10.0
chr3R	25678682	25678683	21.0	35.0	38.0
chr3R	25678682	25678683	21.0	35.0	38.0
chr3R	25680550	25680551	9.0	19.0	14.0
chr3R	25680844	25680845	9.0	28.0	36.0
chr3R	25687370	25687371	9.0	13.0	7.0
chr3R	25740465	25740466	17.0	68.0	159.0
chr3R	25763105	25763106	13.0	10.0	10.0
chr3R	25787298	25787299	5.0	8.0	4.0
chr3R	25792384	25792385	18.0	10.0	5.0
chr3R	25794847	25794848	12.0	7.0	3.0
chr3R	25797778	25797779	10.0	3.0	7.0
chr3R	25811095	25811096	1.0	7.0	1.0
chr3R	25815478	25815479	10.0	6.0	7.0
chr3R	25825211	25825212	4.0	8.0	3.0
chr3R	25848097	25848098	1.0	1.0	1.0
chr3R	25851291	25851292	21.0	27.0	10.0
chr3R	25851631	25851632	4.0	12.0	27.0
chr3R	25856153	25856154	32.0	12.0	11.0
chr3R	25881427	25881428	18.0	25.0	32.0
chr3R	25881983	25881984	15.0	43.0	46.0
chr3R	25888541	25888542	21.0	134.0	87.0
chr3R	25893494	25893495	15.0	31.0	25.0
chr3R	25895821	25895822	40.0	20.0	8.0
chr3R	25897475	25897476	22.0	28.0	7.0
chr3R	25899902	25899903	5.0	3.0	5.0
chr3R	25906766	25906767	15.0	23.0	6.0
chr3R	25907021	25907022	27.0	7.0	3.0
chr3R	25959278	25959279	11.0	10.0	3.0
chr3R	25961993	25961994	17.0	12.0	5.0
chr3R	25983012	25983013	19.0	33.0	20.0
chr3R	25996996	25996997	9.0	18.0	15.0
chr3R	25997620	25997621	16.0	11.0	1.0
chr3R	25999850	25999851	24.0	17.0	17.0
chr3R	26004277	26004278	35.0	37.0	28.0
chr3R	26006023	26006024	19.0	82.0	132.0
chr3R	26007073	26007074	10.0	28.0	25.0
chr3R	26010892	26010893	18.0	18.0	5.0
chr3R	26014720	26014721	14.0	17.0	12.0
chr3R	26017470	26017471	5.0	16.0	20.0
chr3R	26021822	26021823	3.0	33.0	108.0
chr3R	26032910	26032911	11.0	7.0	nan
chr3R	26041735	26041736	34.0	226.0	190.0
chr3R	26052257	26052258	22.0	28.0	31.0
chr3R	26052820	26052821	21.0	62.0	97.0
chr3R	26055438	26055439	10.0	33.0	62.0
chr3R	26056547	26056548	5.0	23.0	27.0
chr3R	26056629	26056630	18.0	34.0	56.0
chr3R	26059495	26059496	17.0	10.0	28.0
chr3R	26063011	26063012	2.0	11.0	7.0
chr3R	26071578	26071579	nan	9.0	3.0
chr3R	26093722	26093723	11.0	16.0	3.0
chr3R	26098711	26098712	4.0	8.0	8.0
chr3R	26125423	26125424	15.0	10.0	4.0
chr3R	26126658	26126659	1.0	2.0	1.0
chr3R	26133153	26133154	3.0	12.0	4.0
chr3R	26170846	26170847	5.0	10.0	10.0
chr3R	26188807	26188808	19.0	42.0	27.0
chr3R	26189977	26189978	16.0	12.0	14.0
chr3R	26230247	26230248	17.0	38.0	187.0
chr3R	26235324	26235325	20.0	103.0	86.0
chr3R	26260901	26260902	7.0	24.0	46.0
chr3R	26261591	26261592	14.0	80.0	92.0
chr3R	26262661	26262662	18.0	13.0	21.0
